"","BEGR","BOOT","BOXR","C596","C834","C835","C991","CWM3","DRSN","F102","F106","F108","F109","F110","F113","F114","F118","F123","F125","F127","F128","F131","F133","F134","F135","F137","F138","F141","F142","F146","F148","F149","F151","F153","F154","F155","F157","F159","F162","F164","F165","F167","F175","F176","F178","F180","F181","F182","F188","F190","F194","F196","F198","F203","F215","F218","F219","F220","F222","F228","F236","F237","F248","F258","F268","F276","FB02","FB05","FB07","FB09","FB10","FB11","FB13","FB15","FB20","FB25","FB27","FB28","FB33","FB35","FB36","FB43","FB44","FB48","FB54","FB55","FB63","FB65","FB66","FB78","FB79","FB87","FB90","FB92","FB93","HAIR","HBMB","HIQQ","IKN2","JOSC","LDMA","LIZD","LNPC","LNPF","M145","MPTB","PNBT","PSDQ","RTMW","RY34","SOLB","TCTV","TDTL","TSMV","VSTH","WHOO","ZELD"
"F106",0,0.00169491525423729,0.0062111801242236,0.0122549019607843,0.00643086816720257,0.00236686390532544,0.00579710144927536,0.00165016501650165,0.00408163265306122,0,1,0.00129366106080207,0.00925925925925926,0.00122399020807834,0.0318570318570319,0.00230414746543779,0.0124223602484472,0.0149402390438247,0.00552995391705069,0.0034965034965035,0.00427350427350427,0.0124542124542125,0.0236220472440945,0.00484652665589661,0.0221198156682028,0.0128205128205128,0.0227670753064799,0.00676437429537768,0.00320512820512821,0.0268700072621641,0.0192461908580593,0.00225479143179256,0.00407747196738022,0.00488997555012225,0.019578313253012,0.0254372019077901,0.0180780209324453,0.009657594381036,0.00158478605388273,0.00853658536585366,0.0156412930135558,0,0.0107604017216643,0.00386100386100386,0.0181102362204724,0.00801282051282051,0.00655021834061135,0.004,0.0234782608695652,0.00570776255707763,0,0.00585284280936455,0.00665557404326123,0.00330396475770925,0.00131406044678055,0.0171037628278221,0.00146627565982405,0.0170132325141777,0.00380952380952381,0.021505376344086,0.00327510917030568,0,0.00256081946222791,0.00204918032786885,0.00606673407482305,0.0032258064516129,0.00376293508936971,0.0402969247083775,0.048062015503876,0.0362035225048924,0.00538116591928251,0.0344589937973811,0.00719424460431655,0.0160226201696513,0.00325732899022801,0.012275731822474,0.0196078431372549,0.00553709856035437,0.0514834205933682,0.00145772594752187,0.00796019900497512,0.0110253583241455,0.00121065375302663,0.00436046511627907,0.0486322188449848,0.027681660899654,0.0245327102803738,0.0299850074962519,0.00446428571428571,0.00204081632653061,0.0219690805532954,0,0.0362116991643454,0.00821018062397373,0.0154291224686596,0.0015625,0,0,0.00238379022646007,0.00264550264550265,0,0,0,0,0.00155763239875389,0.00126903553299492,0.00159744408945687,0,0,0.00122399020807834,0,0,0,0.00333333333333333,0,0.00163132137030995,0
"F108",0.0029673590504451,0,0.00591715976331361,0.0019047619047619,0.00947867298578199,0.00736648250460405,0,0,0.0631067961165049,0,0.00129366106080207,1,0.0130653266331658,0.00778210116731518,0.00194931773879142,0,0.000997008973080758,0.0098314606741573,0.0102171136653895,0.043050430504305,0.0103926096997691,0.0074487895716946,0.00300902708124373,0,0,0,0.00696055684454756,0,0.0062992125984252,0.00179856115107914,0,0,0,0.0653061224489796,0,0.00405679513184584,0,0.00354191263282172,0,0,0,0.0194444444444444,0.0174311926605505,0,0,0,0,0.00427960057061341,0.00114155251141553,0,0.197560975609756,0.0146067415730337,0.00552486187845304,0,0,0,0,0.00129032258064516,0,0,0,0.00187617260787992,0,0,0.00870827285921625,0.0176848874598071,0,0.00147058823529412,0.00381679389312977,0.00264200792602378,0.00121951219512195,0.00334168755221387,0.0225563909774436,0.0143415906127771,0,0.046070460704607,0.00817438692098093,0,0.00221483942414175,0.075,0.00140449438202247,0.013136288998358,0.054,0,0.00092678405931418,0.00112739571589628,0,0.00186567164179104,0.00243013365735115,0.0103703703703704,0.0191897654584222,0.0163636363636364,0.00337837837837838,0.00432900432900433,0.0300957592339261,0,0.00305810397553517,0,0.00557620817843866,0,0,0.00324675324675325,0,0,0,0.0230125523012552,0,0,0,0.0237154150197628,0.00415800415800416,0.00600600600600601,0,0,0,0,0
"F109",0,0,0.00384615384615385,0.00569259962049336,0.0353045013239188,0.00745573159366263,0.00432900432900433,0.00238379022646007,0.0114464099895942,0,0.00925925925925926,0.0130653266331658,1,0.00285986653956149,0.0103492884864166,0.0203327171903882,0.0192180251822399,0.0104838709677419,0.0433070866141732,0.0328849028400598,0.0322344322344322,0.0332480818414322,0.0118733509234828,0,0.00298730395817774,0.00318217979315831,0.0278592375366569,0,0.022667829119442,0.013530135301353,0.00333333333333333,0.00178412132024978,0.00164338537387017,0.00475737392959087,0.0010989010989011,0.032520325203252,0.00307692307692308,0.00801165331391114,0,0.00664136622390892,0.00499168053244592,0.00111111111111111,0.0405319822672578,0,0.0282828282828283,0.00116009280742459,0.000865800865800866,0.0197693574958814,0.0107449856733524,0.000897666068222621,0.0039177277179236,0.0249643366619116,0.0248403122782115,0.0043859649122807,0,0.000888888888888889,0.00548245614035088,0.00306278713629403,0.0046801872074883,0.00218818380743982,0.0114035087719298,0,0.000984251968503937,0.011686143572621,0.0327731092436975,0.0236842105263158,0.0187940485512921,0.000823723228995058,0.0127713920817369,0.0133228840125392,0.00668647845468053,0.0199882422104644,0.0158995815899582,0.00768049155145929,0.0131306150656531,0.0195160031225605,0.0119142176330421,0.00972590627763042,0.00629370629370629,0.00326797385620915,0.00564516129032258,0.00964912280701754,0.0172579098753595,0,0.00373134328358209,0.00708215297450425,0.00634057971014493,0.00625782227784731,0.0141791044776119,0.0227081581160639,0,0.00367309458218549,0.015929203539823,0.0354107648725212,0.0263157894736842,0,0.00349243306169965,0,0.00655430711610487,0.00100908173562059,0,0,0,0,0.0034324942791762,0.0138751238850347,0,0,0,0.0144648023143684,0.0029585798816568,0.00346420323325635,0.00120627261761158,0,0,0,0
"F110",0,0,0.0127970749542962,0.0106382978723404,0.00589101620029455,0.0368421052631579,0,0.00285714285714286,0.0147368421052632,0,0.00122399020807834,0.00778210116731518,0.00285986653956149,1,0,0.0182421227197347,0.00575815738963532,0.00131233595800525,0.0207823960880196,0.0056369785794814,0.00327510917030568,0.0135013501350135,0.000958772770853308,0,0,0,0,0,0.00441176470588235,0.00346620450606586,0,0,0,0,0,0.002909796314258,0,0.0101694915254237,0,0.00351493848857645,0,0.048469387755102,0.0149647887323944,0,0.00193236714975845,0,0.00150375939849624,0.0232558139534884,0.00436205016357688,0,0.0328185328185328,0.0074468085106383,0.00421052631578947,0.00152905198776758,0,0,0.0264423076923077,0.00122100122100122,0.00630517023959647,0.00113250283125708,0.0137614678899083,0.0104895104895105,0.0313111545988258,0.00837988826815642,0.00271370420624152,0.00296296296296296,0.0124843945068664,0,0.00274473924977127,0.00124688279301746,0,0.000803858520900322,0.00138312586445367,0.00121802679658952,0.0145530145530146,0.003690036900369,0.0129198966408269,0,0,0.00936768149882904,0,0,0.0381818181818182,0,0,0,0,0.000895255147717099,0.00812064965197216,0.00276243093922652,0.00806451612903226,0.0616197183098592,0.000812347684809098,0.00309597523219814,0.0139949109414758,0,0,0,0.0335689045936396,0.0244897959183673,0,0.00284090909090909,0,0,0.00259067357512953,0.066,0,0,0,0.0544090056285178,0.667721518987342,0.0188172043010753,0,0,0,0.0112994350282486,0
"F113",0,0.00835322195704057,0.0056710775047259,0.0256410256410256,0.00167926112510495,0,0.00958466453674121,0,0.00100908173562059,0,0.0318570318570319,0.00194931773879142,0.0103492884864166,0,1,0,0.0130039011703511,0.00632411067193676,0.00448095593726662,0,0.0077574047954866,0.0111248454882571,0.166666666666667,0.00343642611683849,0.0349278663629461,0.0586776859504132,0.0237580993520518,0.0141467727674624,0.00167926112510495,0.0483972344437461,0.0785007072135785,0.0381471389645777,0.0359531772575251,0,0.00757575757575758,0.0252324037184595,0.0549800796812749,0.0270665691294806,0.00339750849377123,0.0121722846441948,0.087688219663419,0,0.0165036674816626,0.0217391304347826,0.027906976744186,0.00113378684807256,0.0173010380622837,0.00479233226837061,0.03470715835141,0.0262206148282098,0,0.0282286520818631,0.0360934182590234,0.026431718061674,0.00494559841740851,0.0305755395683453,0,0.0572337042925278,0.0299212598425197,0.0641221374045802,0.00170794192997438,0.0111524163568773,0,0.000812347684809098,0.0246103363412633,0.00253378378378378,0.00151630022744503,0.0114660114660115,0.0984952120383037,0.033044846577498,0.0253542132736764,0.055956678700361,0,0.00528301886792453,0.000673400673400673,0.0223592906707787,0.0286168521462639,0.0265017667844523,0.0376955903271693,0,0.0119808306709265,0.00687876182287188,0.00185356811862836,0.00961538461538462,0.0508038585209003,0.0389048991354467,0.00533333333333333,0.0745874587458746,0.00951683748169839,0.00162074554294976,0.0100334448160535,0,0,0.00747790618626785,0.0323854660347551,0.00336322869955157,0,0.00229095074455899,0,0,0,0,0.00114285714285714,0.00114678899082569,0.00111607142857143,0.000959692898272553,0.00685714285714286,0.00115740740740741,0.00453514739229025,0.00186915887850467,0,0,0,0.00116959064327485,0.00691244239631336,0,0.00239234449760766
"F114",0,0,0.00165289256198347,0.00484652665589661,0.038135593220339,0.0141955835962145,0,0.00248756218905473,0.0249520153550864,0,0.00230414746543779,0,0.0203327171903882,0.0182421227197347,0,1,0.0045662100456621,0.002460024600246,0.0266203703703704,0.00854700854700855,0.0104058272632674,0.0163934426229508,0.00091324200913242,0,0,0.00121654501216545,0.00416666666666667,0,0.0151933701657459,0.00248550124275062,0,0,0,0.00324675324675325,0.00211864406779661,0.0018450184501845,0.00115606936416185,0.00745473908413206,0,0.00160771704180064,0,0.0131291028446389,0.00921273031825796,0,0.00276243093922652,0,0,0.174743024963289,0.00205973223480947,0,0.00170648464163823,0.00503018108651911,0.00399201596806387,0,0,0,0.00842105263157895,0,0.00354191263282172,0,0.0127478753541076,0.00638977635782748,0.00173010380622837,0.00519480519480519,0.00636132315521628,0.0110957004160888,0.0524390243902439,0,0.000871839581517001,0,0,0,0.00258397932816537,0.00459770114942529,0.12472647702407,0.00115340253748558,0.0170316301703163,0.00142247510668563,0,0.0020746887966805,0.0074719800747198,0.00140449438202247,0.0113636363636364,0,0,0,0,0.0025706940874036,0.0132013201320132,0.0130208333333333,0.00669856459330144,0.0363924050632911,0,0.0219560878243513,0.00592417061611374,0,0.00236406619385343,0,0.0208333333333333,0.0036231884057971,0,0.0150375939849624,0,0,0.00228310502283105,0.0121107266435986,0,0,0,0.0165562913907285,0.0157894736842105,0.0189125295508274,0,0,0,0.0275689223057644,0
"F118",0,0.00244200244200244,0.0126582278481013,0.0183220829315333,0.0165217391304348,0.00466417910447761,0.0109409190371991,0.00119617224880383,0.00310880829015544,0,0.0124223602484472,0.000997008973080758,0.0192180251822399,0.00575815738963532,0.0130039011703511,0.0045662100456621,1,0.0137987012987013,0.0138142747505756,0.0043731778425656,0.0392011834319527,0.0313499680102367,0.0166112956810631,0,0.0190258751902588,0.0178137651821862,0.141224489795918,0.00898472596585804,0.00949913644214162,0.0313676286072773,0.0148749154834348,0.00629496402877698,0.0116569525395504,0.00477554918815664,0.0111482720178372,0.0453920220082531,0.015625,0.0260223048327138,0,0.0322265625,0.0117647058823529,0,0.0224578914535246,0.01,0.0467353951890034,0.0141676505312869,0.0078740157480315,0.0139687756778965,0.0322817314746882,0.00816696914700544,0.00196270853778214,0.0272401433691756,0.0315186246418338,0.00973451327433628,0.00915564598168871,0.00537634408602151,0.00109649122807018,0.00849420849420849,0.0214797136038186,0.00883652430044183,0.0295698924731183,0.00757575757575758,0.00695825049701789,0.0202702702702703,0.0268231349538977,0.0121845082680592,0.0342902711323764,0.0185029436501262,0.0312907431551499,0.0345104333868379,0.0188536953242836,0.0371479928100659,0.00833333333333333,0.00615384615384615,0.0223776223776224,0.00540540540540541,0.0143769968051118,0.00707964601769911,0.028673835125448,0,0.013039934800326,0.00790861159929701,0.00570884871550904,0.00436205016357688,0,0.0179468772433597,0.0394366197183099,0.0151898734177215,0.011949215832711,0.00248138957816377,0.0192043895747599,0.000919117647058824,0.027511961722488,0.0720588235294118,0.0174464710547185,0.00114942528735632,0.00116686114352392,0,0.00563380281690141,0.00304568527918782,0.00118906064209275,0,0,0,0.00114678899082569,0.00691699604743083,0.00351288056206089,0.00119047619047619,0.00116144018583043,0.00672430355427474,0.00695825049701789,0,0,0.00120336943441637,0.00354191263282172,0.00356718192627824,0.00246305418719212
"F123",0,0,0.00398936170212766,0.00521512385919166,0.0091324200913242,0.00253164556962025,0,0,0.00737463126843658,0,0.0149402390438247,0.0098314606741573,0.0104838709677419,0.00131233595800525,0.00632411067193676,0.002460024600246,0.0137987012987013,1,0.00974658869395711,0.0399619410085633,0.0536218250235183,0.00835866261398176,0.00728155339805825,0,0.00957854406130268,0.00413223140495868,0.0363128491620112,0.001194743130227,0.00568828213879408,0.00965824665676077,0.0133333333333333,0,0.00323624595469256,0.0392953929539295,0.00161030595813205,0.0131255127153404,0.00197433366238894,0.00366636113657195,0,0.00390117035110533,0.00108932461873638,0.0016366612111293,0.00594353640416048,0,0.0147540983606557,0,0,0.00743099787685775,0.0172257479601088,0,0,0.0231729055258467,0.0140474100087796,0.00116959064327485,0.00712250712250712,0.0120918984280532,0.00159489633173844,0.00294695481335953,0.00604229607250755,0.00184672206832872,0.00582072176949942,0,0,0.0087431693989071,0.0239651416122004,0.00688073394495413,0.00796812749003984,0.0232044198895028,0.00542635658914729,0.00904522613065327,0.00851466414380322,0.00696378830083565,0.0416666666666667,0,0.00512382578992314,0.010934393638171,0.00407747196738022,0.00117370892018779,0.0323159784560144,0.00636942675159236,0.00630252100840336,0.0201183431952663,0.00651890482398957,0,0.0247486465583913,0.0152329749103943,0.00611995104039168,0.00151860288534548,0.000935453695042095,0.00870511425462459,0.0169348010160881,0.00374531835205993,0.00279916025192442,0.0398936170212766,0.00503524672708963,0,0,0,0,0,0,0.00180831826401447,0,0,0,0.00547945205479452,0.00175131348511384,0,0,0.00527009222661397,0.00137551581843191,0,0,0,0.00177304964539007,0,0
"F125",0,0,0.0122399020807834,0.0144404332129964,0.0279569892473118,0.0273483947681332,0.00282087447108604,0.00160513643659711,0.00801068090787717,0,0.00552995391705069,0.0102171136653895,0.0433070866141732,0.0207823960880196,0.00448095593726662,0.0266203703703704,0.0138142747505756,0.00974658869395711,1,0.0411081322609473,0.0302506482281763,0.0432513049962714,0.00228310502283105,0,0.00267141585040071,0.00191938579654511,0.0180412371134021,0,0.0346320346320346,0.0177809388335704,0.00233463035019455,0.00221238938053097,0.002,0.0108433734939759,0,0.0195007800312012,0.000920810313075506,0.0147826086956522,0,0.00956937799043062,0.00609137055837563,0.00293255131964809,0.0288600288600289,0,0.00691775557263643,0,0,0.0230460921843687,0.00844594594594595,0.00111482720178372,0.012531328320802,0.0581092801387684,0.0424808836023789,0.00650759219088937,0.0012853470437018,0.00220507166482911,0.00143061516452074,0.00275229357798165,0.010377358490566,0.00173160173160173,0.0140845070422535,0.0106888361045131,0.0230179028132992,0.0226104830421377,0.0422245108135942,0.0259179265658747,0.0313986679352997,0.00200803212851406,0.00219619326500732,0.00466853408029879,0.00707964601769911,0.017426273458445,0.0257201646090535,0.00550964187327824,0.0254515599343186,0.0196629213483146,0.0114832535885167,0,0.00493421052631579,0.00142247510668563,0.00389863547758285,0.00322234156820623,0.0144230769230769,0,0.00287150035893754,0.00333055786844296,0.00111982082866741,0.00360750360750361,0.0115146147032772,0.0193877551020408,0.0349593495934959,0.0127167630057803,0.00400266844563042,0.0146699266503667,0.024904214559387,0,0.0015527950310559,0,0.0275449101796407,0.0104302477183833,0,0.0016,0,0,0,0.0241423125794155,0,0,0,0.0321384425216316,0.0178117048346056,0.00462249614791988,0,0,0,0.017741935483871,0
"F127",0,0,0.00113250283125708,0.00558659217877095,0.0263424518743668,0.0188053097345133,0,0,0.00744416873449132,0,0.0034965034965035,0.043050430504305,0.0328849028400598,0.0056369785794814,0,0.00854700854700855,0.0043731778425656,0.0399619410085633,0.0411081322609473,1,0.0417014178482068,0.0260747004933051,0,0,0.00169348010160881,0,0.0155355682747343,0,0.040041067761807,0.00608519269776876,0,0,0.000945179584120983,0.0491803278688525,0,0.0133729569093611,0,0.000817661488143908,0,0.00445930880713489,0.000955109837631328,0,0.0171467764060357,0,0.00219941348973607,0,0,0.0160226201696513,8e-04,0,0.0285374554102259,0.0501644736842105,0.0304975922953451,0.00101626016260163,0.00119760479041916,0,0.00132275132275132,0.000870322019147084,0.00445235975066785,0,0.00812182741116751,0,0.00116822429906542,0.0115384615384615,0.0511307767944936,0.0307062436028659,0.0106288751107174,0.00285171102661597,0.000701754385964912,0,0.00167644593461861,0.0161290322580645,0,0.0482256596906278,0.00461538461538462,0.0399274047186933,0.00541516245487365,0.00101936799184506,0.00235109717868339,0.0106241699867198,0.00555041628122109,0.0112244897959184,0.00895856662933931,0,0.000688231245698555,0.00397772474144789,0.00210748155953635,0.000691085003455425,0.000834724540901503,0.0549450549450549,0.0230769230769231,0.0032258064516129,0.000640614990390775,0.00773993808049536,0.032051282051282,0,0,0,0.00219058050383352,0.0060459492140266,0,0.00146627565982405,0,0,0,0.00700116686114352,0,0,0,0.00790960451977401,0.00468933177022274,0,0,0,0,0.00145560407569141,0
"F128",0.000929368029739777,0,0.0144766146993318,0.00760869565217391,0.0431293881644935,0.0117395944503735,0.00505689001264223,0,0.00358851674641148,0,0.00427350427350427,0.0103926096997691,0.0322344322344322,0.00327510917030568,0.0077574047954866,0.0104058272632674,0.0392011834319527,0.0536218250235183,0.0302506482281763,0.0417014178482068,1,0.0102179836512262,0.0152173913043478,0,0.0058187863674148,0.00624442462087422,0.0874035989717224,0.00100704934541793,0.0766045548654244,0.0127005347593583,0,0.00405679513184584,0.00462534690101758,0,0.00128700128700129,0.0131099781500364,0.00171086398631309,0.0154220779220779,0,0.0153172866520788,0.00279850746268657,0.00261096605744125,0.0195813639432816,0.00113636363636364,0.0197512801755669,0,0.000978473581213307,0.0165593376264949,0.0150913423351867,0.00101936799184506,0.00677200902934537,0.0340999206978588,0.03147128245476,0.00596421471172962,0.00116009280742459,0,0.00127713920817369,0.00341005967604433,0.00785340314136126,0.00567260940032415,0.0159362549800797,0.00537634408602151,0.00683371298405467,0.0208136234626301,0.0428163653663178,0.054026503567788,0.0299823633156966,0.00185185185185185,0.0160839160839161,0.011333914559721,0.00741962077493817,0.0100882723833544,0.0404234841193455,0.032399299474606,0.0183346065699007,0.0362190812720848,0.0124223602484472,0.00198609731876862,0.015552099533437,0.00767263427109974,0.00723327305605787,0.0119284294234592,0.00432900432900433,0.00253164556962025,0.00611413043478261,0.00703125,0.0113753877973113,0.00889192886456908,0.00574241181296144,0.0149953139643861,0.0218373493975904,0.00208768267223382,0.00888888888888889,0.233983286908078,0.031277926720286,0,0.00137362637362637,0,0.00426439232409382,0.00821596244131455,0,0.00141043723554302,0,0,0.00134589502018843,0.00678733031674208,0,0,0,0.00767543859649123,0,0,0,0,0,0.0113154172560113,0
"F131",0,0.00111358574610245,0.00902527075812274,0.052924791086351,0.0374376039933444,0.0221238938053097,0.00501504513540622,0,0.0125847047434656,0.00106157112526539,0.0124542124542125,0.0074487895716946,0.0332480818414322,0.0135013501350135,0.0111248454882571,0.0163934426229508,0.0313499680102367,0.00835866261398176,0.0432513049962714,0.0260747004933051,0.0102179836512262,1,0.00625782227784731,0,0.00854092526690392,0.00754716981132075,0.0242886884108258,0.00502092050209205,0.0179591836734694,0.0311377245508982,0.00959079283887468,0.00672834314550042,0.00310318076027929,0.00177304964539007,0.0144181256436663,0.0444444444444444,0.0147275405007364,0.1390625,0.00106496272630458,0.0115864527629234,0.00312989045383412,0.00308641975308642,0.0312312312312312,0.0055452865064695,0.0216975111678366,0.00644468313641246,0.00654664484451719,0.0371541501976285,0.0178204249485949,0.00252951096121417,0.00918273645546373,0.0140939597315436,0.0133511348464619,0.00411861614497529,0.00187265917602996,0.0050251256281407,0.00303643724696356,0.0116959064327485,0.134054954204829,0.00835654596100279,0.0174129353233831,0.00616740088105727,0.0101851851851852,0.0174050632911392,0.0187646598905395,0.0222405271828666,0.0330578512396694,0.00155400155400155,0.0362047440699126,0.0118430792005922,0.0207142857142857,0.047481181239143,0.00782472613458529,0.008,0.0266666666666667,0.0139603232916973,0.0305810397553517,0.00247320692497939,0.0100133511348465,0.00100603621730382,0.0138142747505756,0.00574712643678161,0.029011786038078,0.00100200400801603,0.0205562273276904,0.0114942528735632,0.0154241645244216,0.0169286577992745,0.0221112696148359,0.0229976209357653,0.0235602094240838,0.0345744680851064,0.0146892655367232,0.0226364846870839,0.0149142431021626,0,0.00214132762312634,0.00107758620689655,0.0195208518189885,0.0123456790123457,0,0.00218579234972678,0.00107642626480086,0.00107991360691145,0.00210748155953635,0.0319849482596425,0.00107066381156317,0,0,0.0320806599450046,0.0120593692022263,0.00855614973262032,0,0,0.00107874865156419,0.00217391304347826,0
"F133",0,0.00492004920049201,0.00778210116731518,0.0193798449612403,0.00258175559380379,0.00186741363211951,0.00327153762268266,0,0.00207900207900208,0,0.0236220472440945,0.00300902708124373,0.0118733509234828,0.000958772770853308,0.166666666666667,0.00091324200913242,0.0166112956810631,0.00728155339805825,0.00228310502283105,0,0.0152173913043478,0.00625782227784731,1,0,0.0462382445141066,0.0338283828382838,0.0197512801755669,0.00539083557951483,0.00604490500863558,0.0452517527087317,0.0281593406593407,0.00996376811594203,0.021079258010118,0.00191204588910134,0.00333333333333333,0.0188172043010753,0.0285714285714286,0.0230483271375465,0.00233644859813084,0.0125,0.079136690647482,0.00112107623318386,0.0212367270455965,0.013091641490433,0.0305291723202171,0,0.00262008733624454,0.00490196078431373,0.0338983050847458,0.00727934485896269,0,0.0192582025677603,0.0227920227920228,0.0518038852913969,0.0040650406504065,0.0238095238095238,0.00553097345132743,0.0751445086705202,0.0372771474878444,0.0730557737627651,0.0105913503971756,0.004739336492891,0.000992063492063492,0.0109151973131822,0.0175,0.00433275563258232,0.00936768149882904,0.00249169435215947,0.0583501006036217,0.0313001605136437,0.0158371040723982,0.0397350993377483,0.000829875518672199,0.00384911470361817,0.0103950103950104,0.0116913484021824,0.0242718446601942,0.0106951871657754,0.0192307692307692,0,0.0122549019607843,0.0088261253309797,0.00285714285714286,0.00438116100766703,0.0255427841634738,0.0238957277335264,0.00546946216955333,0.0695187165775401,0.0082089552238806,0,0.0185567010309278,0.00184672206832872,0,0.0160726764500349,0.0232,0.0023121387283237,0.00234741784037559,0.00118203309692671,0,0.00101729399796541,0,0,0.00118063754427391,0.00118483412322275,0.00230680507497117,0.00694444444444444,0.008274231678487,0.00359712230215827,0.00116686114352392,0.00772200772200772,0.000992063492063492,0,0,0.00242130750605327,0.00834326579261025,0,0.00123609394313968
"F134",0,0,0.00561797752808989,0,0,0,0.00833333333333333,0,0,0.0338983050847458,0.00484652665589661,0,0,0,0.00343642611683849,0,0,0,0,0,0,0,0,1,0,0,0,0.00455580865603645,0,0.00104058272632674,0,0.0115740740740741,0.0018796992481203,0,0,0,0,0.00143472022955524,0.0465116279069767,0.00267379679144385,0,0,0,0.00305810397553517,0,0,0.00858369098712446,0,0,0.00233644859813084,0,0.00133333333333333,0,0.00218340611353712,0.00323624595469256,0.00227790432801822,0,0,0,0.00145560407569141,0,0.0026246719160105,0,0,0.0018450184501845,0,0,0,0.0022271714922049,0,0.00149700598802395,0.00191021967526266,0,0.00320512820512821,0,0,0.00341296928327645,0.00662251655629139,0,0,0,0,0.00267379679144385,0.00420168067226891,0,0.00272479564032698,0,0.00765027322404372,0.00148809523809524,0,0,0,0.00193423597678917,0,0,0.0677966101694915,0,0.0304878048780488,0,0,0.0126582278481013,0,0.0828025477707006,0.04375,0,0,0.00574712643678161,0,0.0169491525423729,0,0,0,0.0140845070422535,0,0.00598802395209581,0,0.00763358778625954
"F135",0,0.00481540930979133,0.00118483412322275,0.00819672131147541,0.00308959835221421,0,0.0195804195804196,0,0,0,0.0221198156682028,0,0.00298730395817774,0,0.0349278663629461,0,0.0190258751902588,0.00957854406130268,0.00267141585040071,0.00169348010160881,0.0058187863674148,0.00854092526690392,0.0462382445141066,0,1,0.0270793036750484,0.0177664974619289,0.0380313199105145,0.0114226375908619,0.032051282051282,0.0456365092073659,0.00544069640914037,0.0736842105263158,0,0,0.0271317829457364,0.0203139427516159,0.0154241645244216,0,0.00818713450292398,0.0120361083249749,0,0.00487125956854558,0.00369458128078818,0.0121951219512195,0,0.00525210084033613,0.00386473429951691,0.0219224283305228,0.0077007700770077,0,0.0130932896890344,0.0154975530179445,0.0150214592274678,0.0178799489144317,0.069204152249135,0.00279329608938547,0.0202020202020202,0.028328611898017,0.0146804835924007,0.00421052631578947,0.00115207373271889,0,0.00496031746031746,0.0117878192534381,0.0114942528735632,0.00455788514129444,0.014985014985015,0.0251293422025129,0.0243445692883895,0.00521739130434783,0.0267379679144385,0,0.00451263537906137,0.00316706254948535,0.00362647325475975,0.012241054613936,0.00319148936170213,0.0350584307178631,0,0.00191204588910134,0.00527983104540655,0,0.004149377593361,0,0.0746924428822496,0.00773480662983425,0.0151296829971182,0.00432900432900433,0,0.00859375,0.00111982082866741,0.0269723533378287,0.00557324840764331,0.000919963201471941,0.0029673590504451,0.00151057401812689,0,0,0,0,0,0,0,0.00147710487444609,0,0.00914634146341463,0.00155038759689922,0,0,0,0,0,0.00157232704402516,0.00924499229583975,0,0
"F137",0,0.0055452865064695,0.0105960264900662,0.0038659793814433,0,0,0.0221169036334913,0,0,0.00341296928327645,0.0128205128205128,0,0.00318217979315831,0,0.0586776859504132,0.00121654501216545,0.0178137651821862,0.00413223140495868,0.00191938579654511,0,0.00624442462087422,0.00754716981132075,0.0338283828382838,0,0.0270793036750484,1,0.0256175663311985,0.0654911838790932,0.00112233445566779,0.0285929270127916,0.0497427101200686,0.035670356703567,0.0831408775981524,0,0,0.0188524590163934,0,0.023191094619666,0,0.0143042912873862,0.0198019801980198,0,0.00516605166051661,0.0294943820224719,0.0146579804560261,0,0.0139049826187717,0.00104602510460251,0.0226244343891403,0.0220588235294118,0.00269541778975741,0.00696864111498258,0.0174978127734033,0.0397111913357401,0.0243553008595989,0.0119760479041916,0.0015748031496063,0.0238805970149254,0.0338809034907598,0.0389733840304183,0.00229885057471264,0.00897435897435897,0,0.00215285252960172,0.00636942675159236,0.00112994350282486,0.00196463654223969,0.00972972972972973,0.0163551401869159,0.012,0.00845070422535211,0.0246652572233968,0,0.00291828793774319,0.00338696020321761,0.00490196078431373,0.00709939148073022,0.0105633802816901,0.0175746924428823,0,0.0125786163522013,0.00115074798619102,0,0.0015552099533437,0.0206738131699847,0.0133214920071048,0.00484261501210654,0.0310800310800311,0.00559701492537313,0,0.0075,0,0.0155038759689922,0.00596252129471891,0.006,0.00337837837837838,0,0.00525394045534151,0,0,0,0,0,0.00175131348511384,0.00168067226890756,0,0.0157618213660245,0.00177619893428064,0.00343053173241852,0,0,0,0,0,0.0159574468085106,0,0.00373831775700935
